1160.43,-0.292755,2.97E-15,0.000306796,-0.00843689,0.00511327,0.0114196,-1.07284,5.55E-13,-1.0397,-0.0681769
1207.15,4.17E-08,9.01E-08,-0.00076699,0.00428913,0.000204531,-0.00558852,0,-5.21E-06,-1.1848,-0.309237
1207.17,4.21E-06,1.44E-05,-0.000511327,0.000253829,0.000971521,-0.00437992,247.449,0.00131958,0.393772,0.364184
1207.17,4.21E-06,1.44E-05,-0.000511327,0.000253829,0.000971521,-0.00437992,247.475,0.00131958,0.393772,0.364184
1207.19,2.52E-05,7.75E-05,-0.000613592,0.00499975,0.00199417,0.00687324,247.475,0.00378366,-0.381432,0.882902
1207.21,7.38E-05,0.000243755,5.11E-05,0.00756657,0.00132945,0.0125611,247.686,0.00680542,0.034591,-0.478837
1207.22,0.000139283,0.000600513,0.000869256,0.0135407,0.00158511,0.00882632,247.704,0.00776714,-0.103052,0.120084
1207.23,0.000224522,0.0012734,0.00163625,0.0213564,0.000664725,0.00623086,247.664,0.0152539,-0.133002,-0.965343
1207.24,0.000331836,0.00212696,0.00163625,0.0245803,0.000715858,0.0013303,247.491,0.0233959,-0.825485,0.0929267
1207.25,0.000463692,0.00318074,0.00122718,0.0165654,0.00102265,0.00522385,247.192,0.0324005,-0.639108,-0.0647374
1207.26,0.000623242,0.00445891,0.00143172,0.0135105,0.00132945,0.0112275,246.789,0.0426799,0.221438,0.146347
1207.27,0.000811456,0.00597797,0.00178964,0.0185142,0.00117605,0.0135231,246.432,0.0525606,0.158131,-0.750625
1207.28,0.00103111,0.00775138,0.000971521,0.0136627,0.00127832,0.0156553,246.027,0.0639617,-1.34298,0.442135
1207.29,0.00128406,0.00980067,0.000204531,0.00198739,0.00122718,0.0212064,245.365,0.0756815,-0.115794,-0.58287
1207.3,0.00157226,0.0121403,-0.000357929,-0.00167712,0.000818123,0.0172862,244.568,0.0880843,-0.320325,-0.651046
1207.31,0.00189777,0.0147873,-0.00163625,-0.0105401,0.00107379,0.0161784,243.65,0.101206,-0.933917,0.0818555
1207.32,0.00226253,0.0177583,-0.00230097,-0.0239198,0.000920388,0.0167749,242.604,0.11494,-0.644165,-0.634002
1207.33,0.00266815,0.0210677,-0.00311909,-0.0335498,0.000664725,0.00859367,241.435,0.129088,-0.337369,-0.957843
