0,0,0,0,0,0,-0.00042056
-9.169e-08,-2.5337e-05,2.6023e-07,7.1735e-05,2.0265e-09,7.6317e-07,-0.0046353
-6.4899e-07,-9.2909e-05,1.8289e-06,0.00026046,2.9405e-08,5.7792e-06,-0.0088482
-2.0951e-06,-0.00020269,5.858e-06,0.00056194,1.4785e-07,1.9793e-05,-0.013058
-4.8528e-06,-0.00035463,1.3453e-05,0.00097117,4.7451e-07,4.8298e-05,-0.017262
-9.3444e-06,-0.00054868,2.5666e-05,0.0014825,1.1847e-06,9.7373e-05,-0.021459
-1.5992e-05,-0.00078476,4.349e-05,0.0020896,2.5168e-06,0.00017352,-0.025648
-2.5215e-05,-0.0010628,6.7851e-05,0.002786,4.776e-06,0.00028351,-0.029827
-3.7434e-05,-0.0013826,9.9609e-05,0.0035646,8.3357e-06,0.00043419,-0.033993
-5.3069e-05,-0.0017441,0.00013955,0.0044183,1.3638e-05,0.00063236,-0.038146
-7.2534e-05,-0.0021472,0.0001884,0.0053398,2.1192e-05,0.00088464,-0.042284
-9.6247e-05,-0.0025916,0.00024679,0.0063221,3.1572e-05,0.0011973,-0.046405
-0.00012462,-0.0030773,0.00031531,0.0073578,4.5413e-05,0.0015761,-0.050507
-0.00015807,-0.003604,0.00039444,0.0084402,6.3403e-05,0.0020262,-0.054588
-0.000197,-0.0041715,0.00048462,0.0095625,8.6283e-05,0.0025524,-0.058647
-0.00024182,-0.0047795,0.00058623,0.010718,0.00011483,0.0031582,-0.062683
-0.00029294,-0.0054279,0.00069957,0.011902,0.00014987,0.0038469,-0.066692
-0.00035076,-0.0061163,0.00082488,0.013108,0.00019223,0.0046204,-0.070675
-0.00041567,-0.0068444,0.00096237,0.01433,0.00024277,0.0054801,-0.074628
-0.00048809,-0.0076121,0.0011122,0.015565,0.00030237,0.0064263,-0.078549
-0.00056839,-0.0084189,0.0012744,0.016809,0.00037188,0.0074585,-0.082439
-0.00065697,-0.0092645,0.0014491,0.018057,0.00045216,0.0085753,-0.086293
-0.00075423,-0.010148,0.0016364,0.019306,0.00054404,0.0097743,-0.090111
