0,0,0,0,0,0,-0.00028355
-6.1819e-08,-1.7083e-05,1.7545e-07,4.8365e-05,1.3663e-09,5.1455e-07,-0.0031252
-4.3756e-07,-6.2639e-05,1.2331e-06,0.0001756,1.9825e-08,3.8964e-06,-0.0059653
-1.4125e-06,-0.00013665,3.9494e-06,0.00037885,9.968e-08,1.3344e-05,-0.0088024
-3.2716e-06,-0.00023907,9.0697e-06,0.0006547,3.1991e-07,3.2561e-05,-0.011635
-6.2995e-06,-0.00036986,1.7303e-05,0.00099931,7.9867e-07,6.5644e-05,-0.014462
-1.078e-05,-0.00052895,2.9317e-05,0.0014084,1.6967e-06,0.00011697,-0.017283
-1.6997e-05,-0.00071626,4.5736e-05,0.0018776,3.2196e-06,0.00019111,-0.020094
-2.5232e-05,-0.00093171,6.7138e-05,0.002402,5.6191e-06,0.00029266,-0.022896
-3.5766e-05,-0.0011752,9.4053e-05,0.0029769,9.1929e-06,0.00042621,-0.025687
-4.8881e-05,-0.0014466,0.00012696,0.0035973,1.4284e-05,0.00059619,-0.028465
-6.4856e-05,-0.0017457,0.0001663,0.0042582,2.1279e-05,0.00080681,-0.031229
-8.3967e-05,-0.0020725,0.00021244,0.0049548,3.0606e-05,0.001062,-0.033977
-0.00010649,-0.0024267,0.00026572,0.0056824,4.2727e-05,0.0013652,-0.03671
-0.0001327,-0.0028083,0.00032643,0.0064365,5.8141e-05,0.0017194,-0.039424
-0.00016287,-0.0032169,0.00039481,0.0072126,7.7372e-05,0.0021273,-0.042118
-0.00019728,-0.0036525,0.00047107,0.0080068,0.00010097,0.0025908,-0.044792
-0.00023618,-0.0041147,0.00055536,0.0088152,0.0001295,0.0031113,-0.047445
-0.00027984,-0.0046034,0.00064781,0.0096344,0.00016353,0.0036896,-0.050073
-0.00032854,-0.0051184,0.00074851,0.010461,0.00020365,0.0043259,-0.052677
-0.00038253,-0.0056593,0.00085752,0.011293,0.00025043,0.0050198,-0.055256
-0.00044207,-0.0062259,0.00097488,0.012126,0.00030446,0.0057703,-0.057807
-0.00050741,-0.0068179,0.0011006,0.01296,0.00036628,0.0065757,-0.06033
-0.00057882,-0.0074351,0.0012347,0.013792,0.00043645,0.0074339,-0.062823
-0.00065653,-0.0080771,0.001377,0.01462,0.00051546,0.0083422,-0.065285
-0.00074081,-0.0087436,0.0015277,0.015444,0.00060382,0.0092975,-0.067715
-0.00083188,-0.0094343,0.0016866,0.016262,0.00070198,0.010296,-0.070111
-0.00093,-0.010149,0.0018537,0.017073,0.00081034,0.011334,-0.072473
-0.0010354,-0.010887,0.0020288,0.017877,0.00092929,0.012408,-0.074799
-0.0011483,-0.011648,0.002212,0.018672,0.0010592,0.013511,-0.077089
-0.001269,-0.012432,0.0024031,0.019459,0.0012002,0.014641,-0.07934
-0.0013976,-0.013238,0.002602,0.020238,0.0013527,0.015792,-0.081553
-0.0015344,-0.014067,0.0028087,0.021007,0.0015168,0.016958,-0.083725
-0.0016796,-0.014917,0.0030231,0.021767,0.0016927,0.018135,-0.085856
-0.0018335,-0.015788,0.003245,0.022518,0.0018804,0.019318,-0.087944
-0.0019962,-0.016679,0.0034744,0.023259,0.0020799,0.020502,-0.08999
-0.0021679,-0.017591,0.0037112,0.023989,0.0022913,0.021681,-0.09199
-0.0023488,-0.018523,0.0039553,0.024709,0.0025145,0.022852,-0.093946
-0.0025392,-0.019474,0.0042065,0.025418,0.0027493,0.024009,-0.095855
-0.0027393,-0.020444,0.0044647,0.026115,0.0029957,0.025148,-0.097718
-0.0029491,-0.021433,0.0047299,0.026799,0.0032534,0.026266,-0.099532
-0.0031689,-0.022439,0.0050019,0.02747,0.0035221,0.027357,-0.1013
-0.003399,-0.023463,0.0052805,0.028126,0.0038016,0.028419,-0.10301
-0.0036393,-0.024504,0.0055656,0.028766,0.0040917,0.029449,-0.10468
-0.0038902,-0.025561,0.005857,0.029389,0.0043918,0.030442,-0.10629
-0.0041518,-0.026634,0.0061546,0.029993,0.0047018,0.031397,-0.10785
-0.0044241,-0.027723,0.0064582,0.030577,0.005021,0.032311,-0.10936
-0.0047075,-0.028826,0.0067675,0.031139,0.0053493,0.033182,-0.11082
-0.005002,-0.029944,0.0070823,0.031677,0.005686,0.034008,-0.11222
-0.0053078,-0.031076,0.0074024,0.032189,0.0060308,0.034787,-0.11357
-0.005625,-0.03222,0.0077274,0.032674,0.0063832,0.035518,-0.11486
-0.0059537,-0.033378,0.0080572,0.033129,0.0067426,0.0362,-0.11609
-0.0062941,-0.034547,0.0083914,0.033552,0.0071086,0.036831,-0.11727
-0.0066462,-0.035728,0.0087297,0.033941,0.0074807,0.037411,-0.1184
-0.0070103,-0.03692,0.0090716,0.034294,0.0078584,0.03794,-0.11946
-0.0073864,-0.038123,0.009417,0.034609,0.0082411,0.038416,-0.12047
-0.0077745,-0.039335,0.0097652,0.034884,0.0086283,0.03884,-0.12142
-0.0081749,-0.040556,0.010116,0.035117,0.0090194,0.039211,-0.12232
-0.0085875,-0.041787,0.010469,0.035306,0.0094141,0.039528,-0.12315
-0.0090125,-0.043025,0.010824,0.035449,0.0098116,0.039792,-0.12393
-0.00945,-0.04427,0.011179,0.035545,0.010212,0.040003,-0.12465
-0.0098999,-0.045523,0.011536,0.035592,0.010613,0.04016,-0.1253
-0.010362,-0.046782,0.011893,0.035588,0.011016,0.040263,-0.1259
-0.010838,-0.048047,0.012249,0.035533,0.01142,0.040313,-0.12645
-0.011326,-0.049316,0.012605,0.035425,0.011824,0.040308,-0.12693
-0.011826,-0.05059,0.012959,0.035263,0.012228,0.04025,-0.12735
-0.01234,-0.051869,0.013311,0.035047,0.012631,0.040138,-0.12771
-0.012866,-0.05315,0.013661,0.034776,0.013032,0.039971,-0.12802
