0,0,0,0,0,0,0.00028337
6.1778e-08,1.7072e-05,-1.7534e-07,-4.8333e-05,-1.3654e-09,-5.142e-07,0.0031231
4.3727e-07,6.2598e-05,-1.2322e-06,-0.00017549,-1.9812e-08,-3.8938e-06,0.0059613
1.4116e-06,0.00013656,-3.9468e-06,-0.0003786,-9.9614e-08,-1.3336e-05,0.0087966
3.2694e-06,0.00023891,-9.0637e-06,-0.00065427,-3.197e-07,-3.254e-05,0.011628
6.2953e-06,0.00036962,-1.7291e-05,-0.00099865,-7.9814e-07,-6.5601e-05,0.014453
1.0773e-05,0.0005286,-2.9297e-05,-0.0014075,-1.6956e-06,-0.0001169,0.017271
1.6985e-05,0.00071579,-4.5706e-05,-0.0018764,-3.2175e-06,-0.00019098,0.020081
2.5215e-05,0.0009311,-6.7094e-05,-0.0024005,-5.6153e-06,-0.00029246,0.022881
3.5743e-05,0.0011744,-9.3992e-05,-0.002975,-9.1868e-06,-0.00042592,0.02567
4.8849e-05,0.0014456,-0.00012688,-0.0035949,-1.4275e-05,-0.00059579,0.028447
6.4813e-05,0.0017446,-0.00016619,-0.0042554,-2.1265e-05,-0.00080628,0.031209
8.3912e-05,0.0020712,-0.0002123,-0.0049516,-3.0585e-05,-0.0010613,0.033956
0.00010642,0.0024252,-0.00026555,-0.0056788,-4.2699e-05,-0.0013642,0.036687
0.00013262,0.0028065,-0.00032622,-0.0064324,-5.8102e-05,-0.0017183,0.039399
0.00016277,0.0032149,-0.00039456,-0.0072082,-7.7321e-05,-0.0021259,0.042093
0.00019715,0.0036502,-0.00047077,-0.0080019,-0.0001009,-0.002589,0.044766
0.00023603,0.0041121,-0.00055501,-0.0088099,-0.00012941,-0.0031091,0.047416
0.00027967,0.0046006,-0.0006474,-0.0096287,-0.00016342,-0.003687,0.050044
0.00032833,0.0051152,-0.00074804,-0.010455,-0.00020351,-0.0043228,0.052647
0.00038229,0.0056558,-0.00085699,-0.011286,-0.00025026,-0.0050162,0.055225
0.00044179,0.0062221,-0.00097428,-0.01212,-0.00030425,-0.005766,0.057775
0.00050709,0.0068138,-0.0010999,-0.012953,-0.00036603,-0.0065708,0.060297
0.00057846,0.0074307,-0.0012339,-0.013785,-0.00043613,-0.0074282,0.062789
0.00065613,0.0080723,-0.0013762,-0.014613,-0.00051509,-0.0083357,0.06525
0.00074035,0.0087385,-0.0015268,-0.015437,-0.00060338,-0.0092901,0.06768
0.00083137,0.0094289,-0.0016857,-0.016255,-0.00070146,-0.010288,0.070076
0.00092943,0.010143,-0.0018526,-0.017066,-0.00080973,-0.011325,0.072438
0.0010348,0.010881,-0.0020277,-0.01787,-0.00092858,-0.012397,0.074764
0.0011476,0.011642,-0.0022108,-0.018666,-0.0010583,-0.013499,0.077053
0.0012682,0.012425,-0.0024019,-0.019454,-0.0011993,-0.014628,0.079305
0.0013968,0.013231,-0.0026007,-0.020233,-0.0013516,-0.015777,0.081517
0.0015335,0.014059,-0.0028074,-0.021003,-0.0015156,-0.016942,0.08369
0.0016786,0.014909,-0.0030217,-0.021764,-0.0016913,-0.018117,0.085821
0.0018324,0.015779,-0.0032436,-0.022516,-0.0018787,-0.019298,0.08791
0.001995,0.016671,-0.003473,-0.023258,-0.0020781,-0.02048,0.089956
0.0021666,0.017582,-0.0037098,-0.02399,-0.0022893,-0.021658,0.091958
0.0023475,0.018514,-0.0039539,-0.024712,-0.0025122,-0.022827,0.093914
0.0025378,0.019465,-0.0042051,-0.025422,-0.0027468,-0.023982,0.095824
0.0027377,0.020434,-0.0044634,-0.026121,-0.0029929,-0.025119,0.097688
0.0029475,0.021423,-0.0047287,-0.026807,-0.0032502,-0.026235,0.099503
0.0031672,0.022429,-0.0050007,-0.02748,-0.0035187,-0.027324,0.10127
0.0033971,0.023452,-0.0052795,-0.028138,-0.0037979,-0.028384,0.10299
0.0036374,0.024493,-0.0055647,-0.028781,-0.0040875,-0.029412,0.10465
0.0038882,0.02555,-0.0058563,-0.029406,-0.0043873,-0.030404,0.10627
0.0041496,0.026623,-0.0061541,-0.030013,-0.0046968,-0.031357,0.10783
0.0044219,0.027711,-0.0064579,-0.0306,-0.0050157,-0.032269,0.10934
0.0047051,0.028815,-0.0067674,-0.031164,-0.0053435,-0.033139,0.1108
0.0049995,0.029932,-0.0070825,-0.031705,-0.0056798,-0.033963,0.1122
0.0053052,0.031063,-0.0074029,-0.032221,-0.0060242,-0.034741,0.11355
0.0056222,0.032208,-0.0077283,-0.032708,-0.0063761,-0.035471,0.11485
0.0059508,0.033365,-0.0080584,-0.033166,-0.006735,-0.036152,0.11609
0.0062911,0.034535,-0.008393,-0.033592,-0.0071006,-0.036783,0.11727
0.0066431,0.035716,-0.0087316,-0.033985,-0.0074722,-0.037363,0.11839
0.007007,0.036908,-0.0090741,-0.034341,-0.0078493,-0.037891,0.11946
0.007383,0.03811,-0.0094199,-0.034659,-0.0082315,-0.038368,0.12047
0.007771,0.039322,-0.0097687,-0.034936,-0.0086182,-0.038792,0.12143
0.0081712,0.040544,-0.01012,-0.035172,-0.0090089,-0.039164,0.12232
0.0085837,0.041774,-0.010474,-0.035364,-0.0094031,-0.039482,0.12316
0.0090086,0.043012,-0.010829,-0.035509,-0.0098002,-0.039748,0.12394
0.0094459,0.044258,-0.011185,-0.035607,-0.0102,-0.039961,0.12466
0.0098958,0.045511,-0.011542,-0.035657,-0.010601,-0.04012,0.12532
0.010358,0.04677,-0.0119,-0.035655,-0.011004,-0.040226,0.12592
0.010833,0.048035,-0.012257,-0.035602,-0.011407,-0.040279,0.12647
0.011321,0.049305,-0.012613,-0.035496,-0.011811,-0.040278,0.12695
0.011822,0.050579,-0.012968,-0.035336,-0.012214,-0.040223,0.12738
0.012335,0.051858,-0.013321,-0.035122,-0.012617,-0.040114,0.12775
0.012861,0.05314,-0.013672,-0.034852,-0.013018,-0.039952,0.12805
0.0134,0.054424,-0.01402,-0.034527,-0.013418,-0.039736,0.1283
0.013952,0.055711,-0.014364,-0.034145,-0.013815,-0.039465,0.12849
0.014517,0.056999,-0.014704,-0.033708,-0.014209,-0.03914,0.12863
0.015095,0.058289,-0.015039,-0.033215,-0.014599,-0.03876,0.1287
0.015685,0.059579,-0.01537,-0.032666,-0.014985,-0.038325,0.12872
0.016289,0.060869,-0.015694,-0.032061,-0.015367,-0.037836,0.12867
0.016905,0.062158,-0.016012,-0.031402,-0.015744,-0.03729,0.12858
0.017535,0.063445,-0.016323,-0.030688,-0.016114,-0.03669,0.12842
0.018177,0.064731,-0.016627,-0.029922,-0.016479,-0.036034,0.12821
0.018832,0.066015,-0.016923,-0.029102,-0.016836,-0.035323,0.12794
0.0195,0.067295,-0.01721,-0.028232,-0.017187,-0.034556,0.12762
0.020181,0.068572,-0.017489,-0.027311,-0.017529,-0.033733,0.12724
0.020875,0.069845,-0.017758,-0.026341,-0.017863,-0.032856,0.1268
0.021581,0.071113,-0.018017,-0.025324,-0.018187,-0.031923,0.12631
0.0223,0.072376,-0.018265,-0.024261,-0.018502,-0.030936,0.12577
0.023032,0.073633,-0.018503,-0.023152,-0.018807,-0.029894,0.12518
0.023776,0.074884,-0.018729,-0.022001,-0.019101,-0.028799,0.12453
0.024533,0.076129,-0.018944,-0.020808,-0.019384,-0.027651,0.12383
0.025302,0.077366,-0.019146,-0.019575,-0.019656,-0.026451,0.12308
0.026084,0.078595,-0.019336,-0.018304,-0.019914,-0.0252,0.12228
0.026878,0.079816,-0.019513,-0.016997,-0.020161,-0.023899,0.12143
0.027684,0.081028,-0.019676,-0.015654,-0.020393,-0.02255,0.12053
0.028502,0.082231,-0.019826,-0.014279,-0.020612,-0.021153,0.11958
0.029332,0.083424,-0.019963,-0.012873,-0.020817,-0.01971,0.11859
0.030174,0.084606,-0.020084,-0.011437,-0.021007,-0.018223,0.11755
0.031028,0.085779,-0.020192,-0.0099738,-0.021182,-0.016694,0.11646
0.031894,0.086939,-0.020284,-0.008485,-0.021342,-0.015124,0.11532
0.032771,0.088089,-0.020362,-0.0069724,-0.021485,-0.013516,0.11415
0.033659,0.089226,-0.020424,-0.005438,-0.021613,-0.011871,0.11292
0.034559,0.090351,-0.020471,-0.0038836,-0.021723,-0.010193,0.11166
0.03547,0.091462,-0.020502,-0.002311,-0.021817,-0.0084823,0.11035
0.036393,0.092561,-0.020517,-0.00072227,-0.021893,-0.0067426,0.10901
0.037326,0.093646,-0.020516,0.00088075,-0.021952,-0.004976,0.10762
0.03827,0.094716,-0.020499,0.0024961,-0.021993,-0.003185,0.10619
0.039224,0.095772,-0.020466,0.0041219,-0.022016,-0.0013724,0.10472
0.040189,0.096813,-0.020417,0.0057561,-0.02202,0.00045924,0.10322
0.041165,0.097839,-0.020351,0.0073968,-0.022006,0.0023072,0.10168
0.042151,0.098849,-0.020268,0.0090421,-0.021974,0.0041688,0.1001
0.043146,0.099843,-0.020169,0.01069,-0.021923,0.0060412,0.098487
0.044152,0.10082,-0.020054,0.012338,-0.021853,0.0079217,0.09684
0.045167,0.10178,-0.019922,0.013985,-0.021764,0.0098075,0.095159
0.046192,0.10273,-0.019774,0.015628,-0.021656,0.011696,0.093446
0.047226,0.10365,-0.019609,0.017266,-0.02153,0.013584,0.0917
0.04827,0.10456,-0.019428,0.018897,-0.021384,0.015469,0.089924
0.049322,0.10545,-0.01923,0.020518,-0.02122,0.017348,0.088117
0.050383,0.10632,-0.019016,0.022127,-0.021036,0.019219,0.086282
0.051453,0.10718,-0.018787,0.023722,-0.020834,0.021079,0.084417
0.052532,0.10801,-0.018541,0.025302,-0.020614,0.022925,0.082525
0.053618,0.10883,-0.018279,0.026865,-0.020375,0.024755,0.080606
0.054713,0.10962,-0.018002,0.028407,-0.020118,0.026566,0.078661
0.055816,0.1104,-0.01771,0.029928,-0.019842,0.028356,0.076691
0.056926,0.11116,-0.017403,0.031426,-0.019549,0.030122,0.074696
0.058044,0.11189,-0.01708,0.032897,-0.019239,0.031863,0.072678
0.059169,0.11261,-0.016743,0.034342,-0.018911,0.033574,0.070637
0.060301,0.11331,-0.016392,0.035756,-0.018566,0.035256,0.068574
0.06144,0.11398,-0.016027,0.03714,-0.018204,0.036904,0.06649
0.062586,0.11463,-0.015648,0.03849,-0.017826,0.038518,0.064386
0.063738,0.11527,-0.015255,0.039806,-0.017432,0.040095,0.062262
0.064896,0.11588,-0.01485,0.041085,-0.017023,0.041633,0.060119
0.066061,0.11647,-0.014432,0.042325,-0.016598,0.04313,0.057958
0.067231,0.11703,-0.014002,0.043526,-0.016158,0.044585,0.05578
0.068406,0.11758,-0.013559,0.044685,-0.015704,0.045995,0.053585
0.069587,0.1181,-0.013106,0.045802,-0.015236,0.047359,0.051375
0.070774,0.1186,-0.012642,0.046874,-0.014755,0.048675,0.049149
0.071965,0.11908,-0.012167,0.0479,-0.014261,0.049942,0.046909
0.073161,0.11954,-0.011682,0.048879,-0.013754,0.051158,0.044656
0.074361,0.11997,-0.011187,0.04981,-0.013235,0.052322,0.04239
0.075565,0.12038,-0.010683,0.050692,-0.012705,0.053433,0.040112
0.076774,0.12077,-0.010171,0.051523,-0.012165,0.054488,0.037822
0.077986,0.12113,-0.0096506,0.052303,-0.011613,0.055487,0.035522
0.079202,0.12147,-0.0091227,0.053031,-0.011053,0.056429,0.033212
0.080421,0.12179,-0.0085878,0.053706,-0.010482,0.057313,0.030893
0.081643,0.12209,-0.0080463,0.054327,-0.0099039,0.058138,0.028566
0.082868,0.12236,-0.007499,0.054893,-0.0093173,0.058902,0.026231
0.084096,0.1226,-0.0069462,0.055405,-0.0087234,0.059606,0.023888
0.085326,0.12283,-0.0063886,0.055862,-0.0081227,0.060248,0.02154
0.086558,0.12303,-0.0058266,0.056263,-0.0075159,0.060827,0.019186
0.087792,0.12321,-0.005261,0.056608,-0.0069036,0.061344,0.016827
0.089027,0.12336,-0.0046921,0.056896,-0.0062865,0.061798,0.014464
0.090264,0.12349,-0.0041206,0.057129,-0.0056651,0.062188,0.012098
0.091503,0.12359,-0.0035471,0.057306,-0.0050401,0.062514,0.0097296
0.092742,0.12367,-0.0029721,0.057426,-0.0044122,0.062776,0.0073589
0.093982,0.12373,-0.0023962,0.05749,-0.003782,0.062973,0.0049871
0.095222,0.12377,-0.0018199,0.057499,-0.0031501,0.063107,0.0026149
0.096462,0.12378,-0.0012438,0.057452,-0.0025172,0.063176,0.00024308
0.097703,0.12376,-0.00066846,0.05735,-0.001884,0.063181,-0.0021277
0.098943,0.12372,-9.4401e-05,0.057194,-0.001251,0.063123,-0.0044966
0.10018,0.12366,0.00047782,0.056984,-0.00061888,0.063001,-0.0068629
0.10142,0.12358,0.0010477,0.05672,1.1675e-05,0.062816,-0.0092258
0.10266,0.12347,0.0016146,0.056403,0.00064007,0.06257,-0.011585
0.1039,0.12334,0.0021781,0.056034,0.0012657,0.062261,-0.013938
0.10513,0.12318,0.0027376,0.055615,0.0018879,0.061892,-0.016287
0.10637,0.123,0.0032927,0.055144,0.0025061,0.061462,-0.018628
0.1076,0.1228,0.0038429,0.054625,0.0031197,0.060973,-0.020962
0.10883,0.12257,0.0043875,0.054057,0.0037281,0.060426,-0.023289
0.11005,0.12232,0.0049263,0.053441,0.0043308,0.059822,-0.025606
0.11128,0.12205,0.0054586,0.05278,0.0049271,0.059162,-0.027913
0.1125,0.12175,0.0059841,0.052073,0.0055165,0.058447,-0.03021
0.11372,0.12143,0.0065023,0.051323,0.0060985,0.057679,-0.032495
0.11493,0.12109,0.0070127,0.05053,0.0066725,0.056858,-0.034769
0.11615,0.12073,0.007515,0.049695,0.007238,0.055987,-0.037029
0.11735,0.12034,0.0080087,0.048821,0.0077946,0.055068,-0.039274
0.11856,0.11993,0.0084935,0.047907,0.0083417,0.0541,-0.041505
0.11976,0.1195,0.0089689,0.046957,0.0088789,0.053087,-0.043721
0.12095,0.11904,0.0094346,0.045971,0.0094057,0.052029,-0.045919
0.12214,0.11857,0.0098903,0.044951,0.0099217,0.050929,-0.0481
0.12333,0.11807,0.010336,0.043898,0.010426,0.049789,-0.050262
0.12451,0.11755,0.01077,0.042814,0.01092,0.048609,-0.052405
0.12569,0.11701,0.011194,0.0417,0.011401,0.047393,-0.054528
