0,0,0,0,0,0,0.00056604
3.8451e-07,7.2474e-05,-1.0875e-06,-0.00020421,-1.2862e-08,-3.3143e-06,0.0090749
2.82e-06,0.00027284,-7.885e-06,-0.00075643,-1.99e-07,-2.6642e-05,0.017579
9.2284e-06,0.00060098,-2.5468e-05,-0.001635,-1.0341e-06,-9.4048e-05,0.026073
2.153e-05,0.0010567,-5.855e-05,-0.0028138,-3.388e-06,-0.00023361,0.034553
4.164e-05,0.0016398,-0.00011143,-0.0042637,-8.5721e-06,-0.00047574,0.043013
7.1471e-05,0.0023499,-0.00018795,-0.0059533,-1.8363e-05,-0.00085159,0.051449
0.00011293,0.0031866,-0.00029147,-0.0078504,-3.5e-05,-0.0013914,0.059856
0.00016792,0.0041495,-0.00042487,-0.009923,-6.1163e-05,-0.0021233,0.068227
0.00023832,0.0052378,-0.00059056,-0.01214,-9.993e-05,-0.0030719,0.076558
0.00032603,0.0064511,-0.00079048,-0.014473,-0.00015472,-0.0042573,0.084842
0.00043292,0.0077886,-0.0010262,-0.016893,-0.0002292,-0.0056943,0.093073
0.00056084,0.0092493,-0.0012987,-0.019379,-0.00032724,-0.0073921,0.10124
0.00071164,0.010832,-0.0016091,-0.021908,-0.00045279,-0.0093539,0.10935
0.00088715,0.012537,-0.0019576,-0.024463,-0.0006098,-0.011577,0.11738
0.0010892,0.014361,-0.0023447,-0.02703,-0.00080213,-0.014052,0.12533
0.0013196,0.016305,-0.0027703,-0.029598,-0.0010335,-0.016765,0.13319
0.00158,0.018366,-0.0032346,-0.032157,-0.0013073,-0.019696,0.14095
0.0018723,0.020542,-0.0037371,-0.034701,-0.0016267,-0.022822,0.14861
0.0021983,0.022833,-0.0042778,-0.037225,-0.0019944,-0.026117,0.15614
0.0025595,0.025236,-0.0048563,-0.039727,-0.0024126,-0.029549,0.16356
0.0029576,0.02775,-0.0054722,-0.042204,-0.0028834,-0.033088,0.17083
0.0033944,0.030372,-0.0061251,-0.044654,-0.0034079,-0.0367,0.17796
0.0038714,0.0331,-0.0068147,-0.047075,-0.003987,-0.040352,0.18493
0.0043901,0.035932,-0.0075404,-0.049465,-0.0046212,-0.044013,0.19174
0.0049523,0.038864,-0.0083018,-0.05182,-0.0053103,-0.04765,0.19836
0.0055592,0.041895,-0.0090983,-0.054135,-0.0060537,-0.051234,0.2048
0.0062124,0.045021,-0.0099293,-0.056405,-0.0068503,-0.054736,0.21103
0.0069133,0.048239,-0.010794,-0.058621,-0.0076989,-0.058132,0.21705
0.0076633,0.051546,-0.011692,-0.060774,-0.0085976,-0.061398,0.22284
0.0084636,0.054938,-0.012621,-0.062854,-0.0095443,-0.064515,0.22839
0.0093156,0.058412,-0.013581,-0.064849,-0.010537,-0.067465,0.23369
0.01022,0.061963,-0.01457,-0.066744,-0.011572,-0.070232,0.23873
0.011179,0.065588,-0.015587,-0.068524,-0.012647,-0.072805,0.2435
0.012193,0.069283,-0.01663,-0.070175,-0.01376,-0.075173,0.24799
0.013263,0.073043,-0.017697,-0.07168,-0.014906,-0.077326,0.25218
0.014389,0.076863,-0.018785,-0.073022,-0.016084,-0.079258,0.25607
0.015574,0.08074,-0.019891,-0.074186,-0.017288,-0.080964,0.25964
